d,valence,eltype,solve_tol,target,ops,method,solver,threads,heap_hint_gb,timeout_s,der_seconds,strat_seconds,total_seconds,bytes,nullity,residual,meets_target,lsq_err,support,perm_ok,dims,nnz,status
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,28.7434,0.0013,28.7448,1191719840,3,2.5572458639544493e-7,false,3.493871332680628e-5,0.9999999987802524,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,29.0471,0.0016,29.0487,1191719840,3,2.566594616837392e-7,false,5.839707472521668e-5,0.99999999659103,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,31.5689,0.0018,31.5707,1191719840,3,2.3445591068593785e-7,false,0.003163588379581474,0.9999899917090269,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,3.7705,0.0014,3.7719,49283936,3,5.749340061811381e-7,false,0.00012726204029543884,0.9999999838052801,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,3.9073,0.0047,3.9120,49287392,3,1.7379552446072921e-6,false,0.00018700124021914385,0.9999999650314261,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.0439,0.0020,4.0460,49290976,3,5.79335562633787e-7,false,5.043486506258536e-5,0.9999999974572553,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,3.3931,0.0018,3.3949,146420432,3,1.849407112786139e-6,false,0.00031583248832876034,0.9999999002509788,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,7.2531,0.0053,7.2584,283631680,3,1.4010331597091863e-6,false,0.0006810281627049514,0.9999995362016273,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,3.1510,0.0014,3.1525,138657632,3,1.3502309457180672e-6,false,0.00015911389130416896,0.999999974683683,true,80 80 80,3240,ok
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,80 80 80,3240,timeout
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,80 80 80,3240,skipped_after_retire
80,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,80 80 80,3240,skipped_after_retire
85,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.2354,0.0035,0.2389,329657280,13,3.086337585500587e-7,false,0.13363013379599695,0.9821429873423595,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.2051,0.0034,0.2085,329657344,13,3.2358855150960153e-7,false,0.12744887157343845,0.9837567851353004,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.2011,0.0034,0.2045,329657280,13,2.8874600843664666e-7,false,0.08993015179011923,0.9919125677996388,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1940,0.0048,0.1988,329655328,13,2.782725516681239e-7,false,0.09162028818553278,0.9916057227934401,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.2071,0.0034,0.2105,329655392,13,2.9930467349004175e-7,false,0.13135452026855124,0.9827459900062464,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.1967,0.0033,0.2000,329655392,13,4.196105862774857e-7,false,0.14159320453824448,0.979951364430011,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2092,0.0035,0.2127,329655392,13,3.1358328556052584e-7,false,0.05998222680634405,0.9964021324679412,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2778,0.0034,0.2812,329655392,13,3.5556914212975244e-7,false,0.13897708232590858,0.9806853705889627,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2087,0.0047,0.2134,329655392,13,3.9432151766050083e-7,false,0.01473749631458532,0.9997828062035996,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.1995,0.0044,0.2039,329655392,13,3.418632559260004e-7,false,0.01611438124067718,0.9997403267176906,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.2031,0.0033,0.2063,329655392,13,8.492597203257901e-7,false,0.10214777719039796,0.9895658316161238,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.2031,0.0032,0.2063,329655392,13,5.712583970307605e-7,false,0.1276298190276931,0.9837106292955069,false,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,4.3182,0.0019,4.3200,74532960,3,5.683829158442677e-7,false,0.00020866873507405283,0.999999956458793,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,4.2990,0.0016,4.3005,72891104,3,7.69434677749814e-7,false,0.0001152960658327799,0.999999986707902,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,4.2115,0.0022,4.2137,74529504,3,6.741855145264708e-7,false,0.00010063287332924735,0.9999999898743569,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,40.9842,0.0036,40.9877,1522736080,3,3.099505079262599e-7,false,3.9213936597218393e-5,0.9999999984636394,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,40.0455,0.0016,40.0470,1516182480,3,2.4375850671276567e-7,false,3.8784433429892685e-5,0.9999999984969178,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,39.9004,0.0035,39.9038,1509628880,3,1.989973554827884e-7,false,0.0001226546918848111,0.9999999849573703,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.3077,0.0023,4.3099,56507184,3,4.771805492964631e-7,false,9.257386585615889e-5,0.9999999914314248,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.1517,0.0036,4.1552,59780336,3,5.511705012395396e-7,false,9.778773928359625e-5,0.9999999904389569,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.4374,0.0035,4.4409,59783984,3,3.9881521729512315e-7,false,5.1887016041670345e-5,0.9999999973088717,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,4.2949,0.0015,4.2964,147231424,3,8.965336064648e-7,false,0.00011921358793040656,0.9999999857896865,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,4.5638,0.0023,4.5661,145304496,3,9.77014565251011e-7,false,0.00014318016274223315,0.9999999795011068,true,85 85 85,3655,ok
85,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,3.9821,0.0024,3.9845,138556448,3,8.757293699090951e-7,false,0.0001479740812984272,0.9999999781047388,true,85 85 85,3655,ok
90,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.2721,0.0049,0.2770,408895056,13,2.1364911617638427e-7,false,0.022827345338946183,0.9994789123060751,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.3013,0.0039,0.3052,408895056,13,3.424733847623429e-7,false,0.09249710739729311,0.9914442851247748,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.2627,0.0039,0.2666,408895056,13,1.867041419245652e-7,false,0.048398852840732746,0.9976575510452648,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.2626,0.0038,0.2664,409712304,13,4.1534158867762017e-7,false,0.13942107718857613,0.980561763236707,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.2525,0.0038,0.2564,410531504,13,3.151433531911607e-7,false,0.041043961747879845,0.9983153932045996,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.2491,0.0138,0.2630,410531504,13,3.4473143273316964e-7,false,0.07156291291968797,0.9948787494953575,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2590,0.0039,0.2629,408893104,13,3.417763139168528e-7,false,0.14902821307639347,0.9777905917083695,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2586,0.0449,0.3034,408893104,13,3.563264101558161e-7,false,0.036687114370196,0.9986540556398888,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2541,0.0043,0.2584,408893104,13,2.3414004601818306e-7,false,0.13236912563310763,0.9824784145801922,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.2625,0.0423,0.3048,408893104,13,1.967270861769066e-7,false,0.14294000942736354,0.9795681537060226,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.2584,0.0038,0.2623,408893104,13,2.4245096597041993e-7,false,0.0504131500251567,0.9974585143058594,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.3092,0.0039,0.3131,408893104,13,3.1755584473103227e-7,false,0.10381454051952282,0.98922254117781,false,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,4.9203,0.0018,4.9221,90463840,3,8.085106060207181e-7,false,7.625559975062004e-5,0.9999999941867026,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,4.9204,0.0018,4.9222,90460384,3,1.0994069725711597e-6,false,0.00010526068612962286,0.9999999889221052,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,4.9286,0.0022,4.9308,89649632,3,1.238385152646515e-6,false,0.0002545667159231906,0.9999999351971541,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,52.1608,0.0018,52.1625,1905556624,3,3.3010758215823444e-7,false,3.9290056813868705e-5,0.9999999984576228,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,51.2935,0.0026,51.2961,1903557776,3,2.6782777240441646e-7,false,5.1849544484052766e-5,0.9999999973131707,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,51.2788,0.0026,51.2814,1899560080,3,3.043016079118388e-7,false,4.614209657263204e-5,0.9999999978723151,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.8474,0.0028,4.8502,68709104,3,5.864350782758265e-7,false,0.00012280106142037645,0.9999999849216086,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.7918,0.0025,4.7943,78701616,3,1.0493276931811124e-6,false,0.0007475422137868344,0.9999994411823675,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,4.8841,0.0031,4.8872,78346672,3,1.7220610288859461e-6,false,0.003254360432777048,0.9999894091395404,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,5.1032,0.0020,5.1052,155882112,3,2.665561851245002e-6,false,0.0003266860676783654,0.9999998932783072,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,5.0036,0.0162,5.0199,161067168,3,1.377241801492346e-6,false,0.002954807680958372,0.9999912691121646,true,90 90 90,4095,ok
90,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,5.3156,0.0018,5.3173,162638384,3,1.2699658782366896e-6,false,9.720920441097968e-5,0.9999999905518879,true,90 90 90,4095,ok
95,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.3615,0.0048,0.3662,450206400,13,4.173254524175718e-7,false,0.13242439305431655,0.9824637801252701,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.3472,0.0043,0.3516,450206400,13,5.341530027180852e-7,false,0.11238560626192431,0.9873694755059548,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.3473,0.0045,0.3518,450206464,13,2.6514891260376316e-7,false,0.061924145543257904,0.996165400199853,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.3020,0.0459,0.3479,450204448,13,3.567356259281951e-7,false,0.1127468323121582,0.9872881518046195,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.2898,0.0162,0.3060,450204448,13,3.830796799775271e-7,false,0.08112254819388301,0.9934191321753344,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.3615,0.0043,0.3658,450204448,13,2.421147087261488e-7,false,0.0298916080323035,0.9991064917698925,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.3027,0.0411,0.3438,450204448,13,4.390891490402282e-7,false,0.15423687978464726,0.9762109849153698,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.2841,0.0046,0.2887,450204448,13,4.621776952262735e-7,false,0.08307126407671155,0.9930991650861584,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.3230,0.0387,0.3617,450204512,13,5.297844722917944e-7,false,0.08777485243921833,0.9922955752800668,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.2868,0.0043,0.2911,450204448,13,4.879008201896795e-7,false,0.05420850403516582,0.9970614380914817,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.3009,0.0045,0.3054,451121952,13,4.548944900761853e-7,false,0.11471598033987912,0.9868402438564713,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.3011,0.0045,0.3055,450204448,13,5.212586415836995e-7,false,0.10820577757554312,0.9882915097002519,false,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,6.0920,0.0021,6.0941,101013664,3,5.350956939764728e-7,false,0.0003755418809994462,0.9999998589697523,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,7.0882,0.0029,7.0911,99605280,3,4.0603748630019254e-7,false,9.671563494293438e-5,0.9999999906478747,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,7.1064,0.0022,7.1085,108013856,3,6.276541171246208e-7,false,0.0011658601797338527,0.9999986407709339,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,95 95 95,4560,timeout
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,95 95 95,4560,skipped_after_retire
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,95 95 95,4560,skipped_after_retire
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,7.0710,0.0037,7.0747,101010608,3,4.302993090732343e-7,false,0.0002485122747198367,0.9999999382441248,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,6.3815,0.0028,6.3843,108384944,3,4.1992601040874433e-7,false,9.156563561579248e-5,0.9999999916173672,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,7.6331,0.0041,7.6372,109090288,3,4.300186446926091e-7,false,0.000116377075047079,0.9999999864586981,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,6.9048,0.0032,6.9080,230024192,3,9.064700066119258e-7,false,0.0009946597182205542,0.9999990106527383,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,6.9754,0.0031,6.9785,224081568,3,1.0950627711281413e-6,false,0.0005319258356932683,0.9999997170571318,true,95 95 95,4560,ok
95,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,6.9567,0.0023,6.9590,234917856,3,1.5559938901787973e-6,false,0.0017685418109342828,0.9999968722611996,true,95 95 95,4560,ok
100,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.3931,0.0147,0.4078,548649328,13,4.852749952988233e-7,false,0.1464173275657714,0.9785619661909619,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.4226,0.0049,0.4275,548649328,13,2.906159295434918e-7,false,0.14043761382429903,0.9802772766259469,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,60.0,0.3723,0.0153,0.3876,549566832,13,5.562844194173522e-7,false,0.1358447414297439,0.9815462062285292,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.3773,0.0509,0.4282,548647376,13,4.1753497725949273e-7,false,0.12851083598203333,0.983484965037743,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.3714,0.0054,0.3768,549564880,13,3.216770494418597e-7,false,0.09693791975751792,0.9906030397157319,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,60.0,0.3803,0.0051,0.3854,548647376,13,2.5376459689141484e-7,false,0.03506852837404373,0.998770198318828,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.3791,0.0177,0.3968,549564880,13,2.4815534516164917e-7,false,0.19896237730203392,0.9604139724200557,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.4277,0.0050,0.4326,548647376,13,2.769564275695302e-7,false,0.06983341764485339,0.9951232937813067,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,60.0,0.3635,0.0049,0.3685,549564880,13,2.793629789721308e-7,false,0.0830915233333788,0.9930957987513942,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.4010,0.0049,0.4060,548647376,13,2.668934655503108e-7,false,0.03049104291540865,0.9990702963037508,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.3991,0.0049,0.4040,549564880,13,4.646974502975354e-7,false,0.14134456239312398,0.9800217146845004,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,60.0,0.3703,0.0050,0.3753,548647376,13,3.645822062026127e-7,false,0.1354012831098704,0.9816664925349048,false,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,7.1615,0.0025,7.1640,105768048,3,1.245168391506013e-6,false,0.0001974337791770712,0.9999999610219288,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,8.2395,0.0028,8.2423,102756848,3,6.81261042245751e-7,false,0.0006104721388553564,0.999999627325288,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,60.0,7.4318,0.0050,7.4368,117777200,3,2.9990753773745382e-6,false,0.000316428601404113,0.9999998998749628,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,7.2529,0.0040,7.2570,112392448,3,1.1298220670141745e-6,false,0.00013850957811484114,0.9999999808173505,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,6.6547,0.0023,6.6570,85548544,3,1.914051381390891e-6,false,0.0002528075531406209,0.9999999360906635,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,60.0,6.6633,0.0025,6.6658,98531584,3,5.208543711887614e-7,false,0.00022492990949165046,0.9999999494084414,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,6.8131,0.0026,6.8158,224170032,3,9.781920198292937e-7,false,0.0002159707673108697,0.9999999533585798,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,7.0060,0.0027,7.0087,225068144,3,1.8347568584431428e-6,false,0.0005605440262601671,0.9999996857932362,true,100 100 100,5050,ok
100,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,60.0,15.3540,0.0039,15.3579,456715168,3,6.506041700049536e-6,false,0.0005972373669376765,0.9999996433104936,true,100 100 100,5050,ok
