case,truth,T,n,solver,knob,value,nullity,rule,certified,undecidable,floor_binding,gap,near_null,solve_s,spec1,spec2,spec3,spec4,spec5
sphere3-d10,3,Float16,165,GramSolver,c,3.0,3,gap,true,0,true,2.172e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,5.0,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,10.0,3,gap,true,0,true,6516,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,20.0,3,gap,true,0,true,3258,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,30.0,3,gap,true,0,true,2172,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,100.0,3,gap,true,0,true,651.6,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,300.0,3,gap,true,0,true,217.2,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,1000.0,3,threshold,false,0,true,65.16,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,c,10000.0,3,threshold,false,0,true,6.516,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,0.001,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,0.0001,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,1.0e-5,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,1.0e-6,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,1.0e-7,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,1.0e-8,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,GramSolver,tol,1.0e-9,3,gap,true,0,true,1.303e+04,0,0.002,7.443e-08,8.752e-08,1.038e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,1.0,2,threshold,false,1,true,1.576,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,2.0,3,gap,true,0,true,3.258e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,3.0,3,gap,true,0,true,2.172e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,5.0,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,10.0,3,gap,true,0,true,6516,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,20.0,3,gap,true,0,true,3258,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,30.0,3,gap,true,0,true,2172,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,100.0,3,gap,true,0,true,651.6,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,300.0,3,gap,true,0,true,217.2,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,1000.0,3,threshold,false,0,true,65.16,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,c,10000.0,3,threshold,false,0,true,6.516,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,0.001,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,0.0001,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,1.0e-5,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,1.0e-6,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,1.0e-7,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,1.0e-8,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,ArpackSolver,tol,1.0e-9,3,gap,true,0,true,1.303e+04,0,0.004,6.171e-08,9.133e-08,1.878e-07,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,1.0,3,gap,true,0,true,6.516e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,2.0,3,gap,true,0,true,3.258e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,3.0,3,gap,true,0,true,2.172e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,5.0,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,10.0,3,gap,true,0,true,6516,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,20.0,3,gap,true,0,true,3258,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,30.0,3,gap,true,0,true,2172,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,100.0,3,gap,true,0,true,651.6,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,300.0,3,gap,true,0,true,217.2,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,1000.0,3,threshold,false,0,true,65.16,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,c,10000.0,3,threshold,false,0,true,6.516,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,0.001,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,0.0001,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,1.0e-5,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,1.0e-6,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,1.0e-7,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,1.0e-8,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d10,3,Float16,165,KrylovSolver,tol,1.0e-9,3,gap,true,0,true,1.303e+04,0,0.002,4.393e-09,3.804e-08,6.578e-08,0.007768,0.01221
sphere3-d16,3,Float64,408,SVDSolver,c,1.0,3,gap,true,0,true,6.601e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,2.0,3,gap,true,0,true,3.301e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,3.0,3,gap,true,0,true,2.2e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,5.0,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,10.0,3,gap,true,0,true,6.601e+11,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,20.0,3,gap,true,0,true,3.301e+11,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,30.0,3,gap,true,0,true,2.2e+11,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,100.0,3,gap,true,0,true,6.601e+10,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,300.0,3,gap,true,0,true,2.2e+10,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,1000.0,3,gap,true,0,true,6.601e+09,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,c,10000.0,3,gap,true,0,true,6.601e+08,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,0.001,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,0.0001,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,1.0e-5,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,1.0e-6,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,1.0e-7,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,1.0e-8,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,SVDSolver,tol,1.0e-9,3,gap,true,0,true,1.32e+12,0,0.036,3.241e-17,5.877e-17,1.442e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,1.0,3,gap,true,0,false,5.343e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,2.0,3,gap,true,0,true,3.301e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,3.0,3,gap,true,0,true,2.2e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,5.0,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,10.0,3,gap,true,0,true,6.601e+11,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,20.0,3,gap,true,0,true,3.301e+11,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,30.0,3,gap,true,0,true,2.2e+11,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,100.0,3,gap,true,0,true,6.601e+10,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,300.0,3,gap,true,0,true,2.2e+10,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,1000.0,3,gap,true,0,true,6.601e+09,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,c,10000.0,3,gap,true,0,true,6.601e+08,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,0.001,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,0.0001,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,1.0e-5,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,1.0e-6,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,1.0e-7,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,1.0e-8,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,GramSolver,tol,1.0e-9,3,gap,true,0,true,1.32e+12,0,0.016,2.327e-16,2.721e-16,2.744e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,1.0,3,gap,true,0,false,4.046e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,2.0,3,gap,true,0,true,3.301e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,3.0,3,gap,true,0,true,2.2e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,5.0,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,10.0,3,gap,true,0,true,6.601e+11,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,20.0,3,gap,true,0,true,3.301e+11,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,30.0,3,gap,true,0,true,2.2e+11,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,100.0,3,gap,true,0,true,6.601e+10,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,300.0,3,gap,true,0,true,2.2e+10,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,1000.0,3,gap,true,0,true,6.601e+09,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,c,10000.0,3,gap,true,0,true,6.601e+08,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,0.001,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,0.0001,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,1.0e-5,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,1.0e-6,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,1.0e-7,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,1.0e-8,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,ArpackSolver,tol,1.0e-9,3,gap,true,0,true,1.32e+12,0,0.027,3.328e-16,3.499e-16,3.623e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,1.0,3,gap,true,0,true,6.601e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,2.0,3,gap,true,0,true,3.301e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,3.0,3,gap,true,0,true,2.2e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,5.0,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,10.0,3,gap,true,0,true,6.601e+11,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,20.0,3,gap,true,0,true,3.301e+11,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,30.0,3,gap,true,0,true,2.2e+11,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,100.0,3,gap,true,0,true,6.601e+10,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,300.0,3,gap,true,0,true,2.2e+10,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,1000.0,3,gap,true,0,true,6.601e+09,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,c,10000.0,3,gap,true,0,true,6.601e+08,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,0.001,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,0.0001,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,1.0e-5,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,1.0e-6,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,1.0e-7,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,1.0e-8,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float64,408,KrylovSolver,tol,1.0e-9,3,gap,true,0,true,1.32e+12,0,0.124,2.483e-17,1.426e-16,1.506e-16,0.001466,0.006921
sphere3-d16,3,Float32,408,SVDSolver,c,1.0,3,gap,true,0,true,1.232e+04,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,2.0,3,gap,true,0,true,6161,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,3.0,3,gap,true,0,true,4107,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,5.0,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,10.0,3,gap,true,0,true,1232,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,20.0,3,gap,true,0,true,616.1,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,30.0,3,gap,true,0,true,410.7,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,100.0,3,gap,true,0,true,123.2,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,300.0,3,threshold,false,0,true,41.07,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,1000.0,3,threshold,false,0,true,12.32,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,c,10000.0,3,threshold,false,0,true,1.232,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,0.001,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,0.0001,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,1.0e-5,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,1.0e-6,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,1.0e-7,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,1.0e-8,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,SVDSolver,tol,1.0e-9,3,gap,true,0,true,2464,0,0.026,6.636e-09,2.547e-08,7.797e-08,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,1.0,0,threshold,false,0,false,1.47,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,2.0,3,gap,true,0,true,6161,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,3.0,3,gap,true,0,true,4107,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,5.0,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,10.0,3,gap,true,0,true,1232,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,20.0,3,gap,true,0,true,616.1,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,30.0,3,gap,true,0,true,410.7,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,100.0,3,gap,true,0,true,123.2,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,300.0,3,threshold,false,0,true,41.07,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,1000.0,3,threshold,false,0,true,12.32,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,c,10000.0,3,threshold,false,0,true,1.232,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,0.001,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,0.0001,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,1.0e-5,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,1.0e-6,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,1.0e-7,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,1.0e-8,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,GramSolver,tol,1.0e-9,3,gap,true,0,true,2464,0,0.012,1.752e-07,1.87e-07,2.316e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,ArpackSolver,c,1.0,2,threshold,false,0,true,1.083,0,0.017,3.629e-09,1.788e-08,1.291e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,ArpackSolver,c,2.0,3,gap,true,0,true,6161,0,0.017,3.629e-09,1.788e-08,1.291e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,ArpackSolver,c,3.0,3,gap,true,0,true,4107,0,0.017,3.629e-09,1.788e-08,1.291e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,ArpackSolver,c,5.0,3,gap,true,0,true,2464,0,0.017,3.629e-09,1.788e-08,1.291e-07,0.001469,0.006935
sphere3-d16,3,Float32,408,ArpackSolver,c,10.0,3,gap,true,0,true,1232,0,0.017,3.629e-09,1.788e-08,1.291e-07,0.001469,0.006935
