family,case,dims,valence,expected_final,T,seed,config,solver,restricted_nullity,final_nullity,certified,status,undecidable,near_null,rule,gap,selected,next_value,max_zlaw_resid,seconds,notes
video,video-random,60x60x30x3,4,3,Float64,20260905,default,GramSolver,3,3,true,ok,0,0,gap,4.55866e+13,3.942e-16;4.476e-16;6.292e-16,0.0809781,1.34149e-15,0.094013,
video,video-random,60x60x30x3,4,3,Float64,20260906,default,GramSolver,3,3,true,ok,0,0,gap,3.98035e+13,3.564e-16;4.553e-16;4.693e-16,0.0707052,1.07233e-15,0.101024,
video,video-random,60x60x30x3,4,3,Float64,20260907,default,GramSolver,3,3,true,ok,0,0,gap,4.00686e+13,3.412e-16;3.817e-16;4.83e-16,0.0711761,1.09439e-15,0.108111,
video,video-random,60x60x30x3,4,3,Float64,20260908,default,GramSolver,3,3,true,ok,0,0,gap,4.0198e+13,3.405e-16;4.052e-16;5.356e-16,0.0714061,1.33141e-15,0.130543,
video,video-random,60x60x30x3,4,3,Float64,20260909,default,GramSolver,3,3,true,ok,0,0,gap,3.97094e+13,3.325e-16;3.859e-16;4.558e-16,0.070538,6.07652e-16,0.175045,
video,video-random,60x60x30x3,4,3,Float32,20260904,default,GramSolver,3,3,true,ok,0,0,gap,71876.5,2.167e-7;2.874e-7;3.805e-7,0.0685467,8.87523e-07,0.082470,
video,video-random,60x60x30x3,4,3,Float32,20260905,default,GramSolver,3,3,true,ok,0,0,gap,73243.5,2.369e-7;2.649e-7;3.604e-7,0.0698505,5.58731e-07,0.075423,
video,video-random,60x60x30x3,4,3,Float32,20260906,default,GramSolver,3,3,true,ok,0,0,gap,80727.2,2.741e-7;3.849e-7;5.018e-7,0.0769875,1.20222e-06,0.069538,
video,video-random,60x60x30x3,4,3,Float32,20260907,default,GramSolver,3,3,true,ok,0,0,gap,94442.2,3.295e-7;3.476e-7;5.2e-7,0.0900671,9.42204e-07,0.090236,
video,video-random,60x60x30x3,4,3,Float32,20260908,default,GramSolver,3,3,true,ok,0,0,gap,75605.3,2.552e-7;2.854e-7;5.791e-7,0.0721028,1.62145e-06,0.077947,
video,video-random,60x60x30x3,4,3,Float32,20260909,default,GramSolver,3,3,true,ok,0,0,gap,74642.9,2.432e-7;2.736e-7;6.787e-7,0.071185,2.15227e-06,0.085996,
video,video-random,60x60x30x3,4,3,Float16,20260904,default,GramSolver,3,3,true,ok,0,0,gap,71875.6,2.178e-7;2.866e-7;4.441e-7,0.0685459,4.17617e-05,0.124285,
video,video-random,60x60x30x3,4,3,Float16,20260905,default,GramSolver,3,3,true,ok,0,0,gap,73246.2,2.221e-7;2.973e-7;4.1e-7,0.069853,6.19065e-05,0.072501,
